train_idx,client_ID,gender,age,martial_status,location,products_count,monthly_count,mean_spending,label
452,c-785422610890,F,75-79,Widowed,Town,273,14,33.09,3
453,c-714148374900,F,40-44,Married,City,187,10,38.42,4
454,c-213474791871,F,35-39,Married,Town,236,2,145.96,2
455,c-439822632729,M,60-64,Married,City,203,6,53.58,2
456,c-806510684472,M,35-39,Married,City,54,1,103.75,2
457,c-213474791871,F,60-64,Married,City,92,2,112.58,2
458,c-886772140485,F,55-59,Single,City,72,5,23.07,4
459,c-512561918107,Other,80-84,Widowed,City,15,6,6.24,4
460,c-213474791871,F,45-49,Married,City,132,2,105.88,2
461,c-222462011894,M,60-64,Married,City,32,2,110.5,1
462,c-877784920462,M,50-54,Married,City,329,5,94.91,2
463,c-886772140485,F,25-29,Single,City,32,5,10.22,4
464,c-439822632729,M,20-24,Single,City,55,6,14.2,4
465,c-877784920462,M,70-74,Married,City,119,5,63.87,2
466,c-995430766442,M,15-19,Single,City,11,11,0.58,3
467,c-815497904495,F,70-74,Divorced,City,14,1,28.03,4
468,c-899395146387,Other,70-74,Married,City,149,7,44.18,4
469,c-603459178291,F,75-79,Divorced,City,57,11,9.27,3
470,c-613901442544,F,70-74,Widowed,City,408,7,67.97,4
471,c-222462011894,M,15-19,Single,City,6,2,8.06,0
472,c-613901442544,F,60-64,Married,City,160,7,57.61,2
473,c-774980346637,F,40-44,Married,Town,320,4,117.39,2
474,c-603459178291,F,55-59,Widowed,City,39,11,8.16,4
475,c-877784920462,M,40-44,Married,City,278,5,89.34,2
476,c-603459178291,F,55-59,Married,City,126,11,22.89,4
477,c-906757616828,M,45-49,Married,City,226,4,102.72,2
478,c-970669382377,Other,45-49,Married,City,157,3,127.51,2
479,c-542627206554,F,30-34,Single,City,32,3,31.01,4
480,c-956953784394,Other,20-24,Single,City,22,11,4.59,0
481,c-213474791871,F,25-29,Single,City,14,2,24.01,0
482,c-978031852818,M,65-69,Married,City,248,8,51.1,2
483,c-886772140485,F,65-69,Widowed,City,39,5,17.59,4
484,c-222462011894,M,25-29,Single,Town,22,2,20.97,4
485,c-714148374900,F,45-49,Married,Town,147,10,32.9,4
486,c-776435390867,M,55-59,Widowed,City,95,14,11.38,3
487,c-886772140485,F,55-59,Married,City,221,5,82.86,2
488,c-341030744603,F,45-49,Single,City,120,9,48.44,1
489,c-632431874657,F,60-64,Divorced,City,124,12,16.41,3
490,c-815497904495,F,30-34,Married,Town,91,1,126.13,4
491,c-542627206554,F,55-59,Married,Town,202,3,156.45,2
492,c-877784920462,M,35-39,Married,City,55,5,66.49,2
493,c-995430766442,M,55-59,Married,City,153,11,32.38,4
494,c-512551912949,F,65-69,Married,City,185,16,26.27,4
495,c-058303313989,Other,55-59,Married,City,211,2,163.02,2
496,c-886772140485,F,70-74,Married,City,151,5,46.86,4
497,c-886772140485,F,55-59,Divorced,City,41,5,22.26,4
498,c-243540080318,Other,15-19,Single,City,35,5,11.26,4
499,c-213474791871,F,85-89,Divorced,City,4,2,5.84,4
500,c-542627206554,F,60-64,Widowed,City,37,3,24.75,4
501,c-877784920462,M,45-49,Married,City,141,5,78.29,2
502,c-886772140485,F,55-59,Married,City,225,5,80.82,2
503,c-613901442544,F,75-79,Married,Town,198,7,61.87,2
504,c-542627206554,F,35-39,Single,City,86,3,33.31,4
505,c-877784920462,M,60-64,Married,City,251,5,54.88,2
506,c-856706852038,Other,50-54,Married,Town,455,8,88.96,2
507,c-430835412706,F,85-89,Married,City,110,6,43.06,4
508,c-542627206554,F,45-49,Single,City,290,3,171.22,4
509,c-970669382377,Other,30-34,Single,City,21,3,29.24,4
510,c-714148374900,F,75-79,Divorced,City,38,10,6.71,3
511,c-856706852038,Other,40-44,Married,City,370,8,90.25,2
512,c-439822632729,M,60-64,Married,City,261,6,75.43,2
513,c-613901442544,F,70-74,Married,City,187,7,45.94,4
514,c-703706110647,F,75-79,Divorced,City,46,8,10.42,4
515,c-430835412706,F,75-79,Married,City,153,6,44.6,4
516,c-906757616828,M,30-34,Single,City,68,4,34.05,4
517,c-439822632729,M,30-34,Married,City,268,6,55.5,4
518,c-439822632729,M,30-34,Single,City,68,6,16.8,4
519,c-815497904495,F,30-34,Single,City,10,1,35.58,4
520,c-542627206554,F,30-34,Divorced,Town,74,3,36.13,4
521,c-705161154877,M,40-44,Married,City,158,10,30.59,4
522,c-150655618403,M,40-44,Single,City,73,3,35.53,4
523,c-886772140485,F,35-39,Married,Town,239,5,72.52,2
524,c-150655618403,M,15-19,Single,City,21,3,10.01,4
525,c-341030744603,F,50-54,Married,City,157,9,38.35,4
526,c-906757616828,M,45-49,Married,City,426,4,147.31,2
527,c-430835412706,F,15-19,Single,City,28,6,8.24,3
528,c-877784920462,M,75-79,Widowed,City,22,5,22.96,1
529,c-877784920462,M,55-59,Married,City,253,5,104.59,2
530,c-150655618403,M,35-39,Married,City,269,3,111.03,2
531,c-877784920462,M,60-64,Divorced,City,48,5,17.83,4
532,c-856706852038,Other,50-54,Married,City,488,8,91.59,2
533,c-703706110647,F,40-44,Married,City,323,8,94.39,2
534,c-150655618403,M,15-19,Single,City,22,3,11.11,4
535,c-430835412706,F,60-64,Married,Town,139,6,50.21,2
536,c-221929854393,M,65-69,Married,City,257,7,52.66,2
537,c-222462011894,M,45-49,Married,City,154,2,123.48,2
538,c-856706852038,Other,40-44,Married,City,361,8,87.16,2
539,c-774980346637,F,50-54,Divorced,City,66,4,36.42,4
540,c-877784920462,M,55-59,Married,City,235,5,85.27,2
541,c-815497904495,F,75-79,Married,City,32,1,124.45,1
542,c-542627206554,F,20-24,Single,City,49,3,24.31,4
543,c-703706110647,F,40-44,Married,Town,226,8,79.89,2
544,c-430835412706,F,90-94,Married,City,102,6,56.18,1
545,c-213474791871,F,65-69,Divorced,City,50,2,33.57,4
546,c-542627206554,F,30-34,Single,City,65,3,34.84,4
547,c-542627206554,F,85-89,Divorced,City,48,3,25.32,4
548,c-714148374900,F,60-64,Divorced,City,35,10,5.24,3
549,c-856706852038,Other,60-64,Married,City,204,8,68.57,2
550,c-221929854393,M,90-94,Widowed,City,39,7,9.51,4
551,c-213474791871,F,75-79,Married,Town,212,2,89.64,2
552,c-886772140485,F,40-44,Single,Town,57,5,21.89,4
553,c-150655618403,M,65-69,Married,City,150,3,118.7,2
554,c-542627206554,F,35-39,Married,City,241,3,126.07,2
555,c-222462011894,M,75-79,Divorced,Town,73,2,35.3,4
556,c-439822632729,M,40-44,Married,City,226,6,68.15,2
557,c-956953784394,Other,50-54,Widowed,City,200,11,46.16,3
558,c-886772140485,F,75-79,Divorced,City,310,5,88.43,2
559,c-774980346637,F,45-49,Married,City,334,4,112.94,2
560,c-815497904495,F,55-59,Married,City,14,1,124.77,1
561,c-150655618403,M,60-64,Divorced,City,43,3,27.17,4
562,c-222462011894,M,35-39,Single,City,219,2,173.74,4
563,c-439822632729,M,55-59,Married,City,168,6,68.46,2
564,c-439822632729,M,60-64,Married,City,168,6,54.5,2
565,c-774980346637,F,30-34,Single,City,82,4,29.0,4
566,c-150655618403,M,55-59,Divorced,City,105,3,44.84,4
567,c-213474791871,F,35-39,Single,City,18,2,36.02,4
568,c-815497904495,F,30-34,Married,City,153,1,143.7,4
569,c-542627206554,F,70-74,Divorced,City,36,3,16.84,4
570,c-222462011894,M,15-19,Single,City,13,2,10.24,4
571,c-886772140485,F,60-64,Divorced,City,49,5,12.9,4
572,c-714148374900,F,65-69,Single,City,47,10,9.85,3
573,c-785422610890,F,50-54,Divorced,City,64,14,8.31,3
574,c-815497904495,F,70-74,Widowed,City,142,1,134.64,4
575,c-542627206554,F,35-39,Single,Town,42,3,32.98,4
576,c-877784920462,M,25-29,Single,City,25,5,9.63,3
577,c-542627206554,F,35-39,Married,City,139,3,106.37,2
578,c-613901442544,F,20-24,Single,Town,41,7,11.3,4
579,c-150655618403,M,35-39,Single,City,298,3,155.77,4
580,c-995430766442,M,40-44,Single,Town,242,11,50.94,3
581,c-877784920462,M,45-49,Married,City,119,5,63.29,2
582,c-213474791871,F,30-34,Single,City,84,2,39.53,4
583,c-314814316308,Other,35-39,Single,City,17,1,37.09,4
584,c-542627206554,F,45-49,Single,City,367,3,169.4,4
585,c-970669382377,Other,45-49,Married,City,157,3,114.22,2
586,c-815497904495,F,55-59,Divorced,City,29,1,38.5,4
587,c-339575700373,M,55-59,Married,City,219,9,34.99,4
588,c-542627206554,F,40-44,Married,City,258,3,112.53,2
589,c-430835412706,F,55-59,Divorced,City,279,6,122.63,2
590,c-222462011894,M,45-49,Married,City,121,2,115.18,2
591,c-776435390867,M,40-44,Single,Town,615,14,66.28,3
592,c-542627206554,F,20-24,Single,Town,36,3,17.61,4
593,c-684083086453,Other,90-94,Divorced,City,94,13,13.66,4
594,c-440925229968,M,75-79,Married,City,95,18,8.52,4
595,c-268301464383,M,75-79,Married,City,185,13,30.86,4
596,c-213474791871,F,15-19,Single,City,5,2,12.52,0
597,c-243540080318,Other,75-79,Married,City,149,5,47.64,4
598,c-886772140485,F,30-34,Married,Town,215,5,59.23,4
599,c-806510684472,M,60-64,Married,City,20,1,95.75,1
600,c-542627206554,F,75-79,Divorced,City,13,3,38.25,1
601,c-221929854393,M,70-74,Widowed,Town,133,7,25.91,4
602,c-430835412706,F,35-39,Married,City,88,6,53.31,2
603,c-439822632729,M,55-59,Married,City,355,6,102.96,2
604,c-705161154877,M,55-59,Married,City,228,10,39.31,4
605,c-542627206554,F,50-54,Divorced,City,75,3,34.76,4
606,c-058303313989,Other,35-39,Married,City,190,2,106.1,2
607,c-774980346637,F,50-54,Divorced,Town,505,4,220.71,2
608,c-440925229968,M,70-74,Divorced,City,80,18,9.67,3
609,c-906757616828,M,65-69,Married,Town,231,4,103.75,2
610,c-213474791871,F,20-24,Single,City,22,2,18.87,4
611,c-603459178291,F,75-79,Divorced,Town,12,11,2.83,3
612,c-222462011894,M,80-84,Married,City,118,2,69.87,2
613,c-776435390867,M,45-49,Single,Town,113,14,15.11,3
614,c-222462011894,M,50-54,Married,Town,201,2,166.48,2
615,c-815497904495,F,40-44,Single,City,12,1,31.18,4
616,c-213474791871,F,20-24,Single,City,31,2,23.23,4
617,c-886772140485,F,15-19,Single,City,30,5,11.41,4
618,c-613901442544,F,70-74,Divorced,City,30,7,8.43,3
619,c-886772140485,F,25-29,Single,City,40,5,10.87,4
620,c-815497904495,F,15-19,Single,City,14,1,13.78,4
621,c-613901442544,F,40-44,Married,City,167,7,83.81,1
622,c-774980346637,F,80-84,Married,City,253,4,94.46,2
623,c-774980346637,F,45-49,Married,Town,116,4,102.73,1
624,c-632431874657,F,65-69,Divorced,City,348,12,36.86,4
625,c-806510684472,M,75-79,Married,City,23,1,113.78,1
626,c-360663773955,F,50-54,Divorced,City,110,22,8.62,4
627,c-774980346637,F,80-84,Single,Town,37,4,13.54,4
628,c-906757616828,M,45-49,Divorced,City,372,4,193.95,2
629,c-439822632729,M,35-39,Married,City,167,6,76.6,2
630,c-058303313989,Other,15-19,Single,Town,19,2,10.9,4
631,c-386451004447,M,85-89,Married,City,180,23,17.49,4
632,c-150655618403,M,40-44,Married,City,410,3,151.52,2
633,c-886772140485,F,40-44,Married,City,100,5,71.25,1
634,c-532184942301,F,40-44,Single,City,72,15,8.47,3
635,c-978031852818,M,70-74,Married,City,174,8,60.02,2
636,c-542627206554,F,60-64,Married,City,83,3,80.88,2
637,c-150655618403,M,20-24,Single,City,20,3,17.85,0
638,c-150655618403,M,40-44,Married,City,255,3,133.98,2
639,c-213474791871,F,45-49,Married,City,120,2,131.13,2
640,c-221929854393,M,60-64,Divorced,Town,30,7,7.11,3
641,c-815497904495,F,75-79,Divorced,City,12,1,143.24,1
642,c-542627206554,F,70-74,Divorced,City,310,3,123.51,2
643,c-430835412706,F,20-24,Single,City,35,6,9.96,4
644,c-856706852038,Other,40-44,Married,City,471,8,94.99,2
645,c-978031852818,M,75-79,Married,City,264,8,61.76,2
646,c-703706110647,F,45-49,Married,City,174,8,60.0,2
647,c-774980346637,F,25-29,Single,City,28,4,18.85,0
648,c-460910706311,F,85-89,Single,City,19,19,1.54,3
649,c-541172162324,M,70-74,Divorced,City,168,15,25.75,3
650,c-705161154877,M,45-49,Married,City,249,10,32.38,4
651,c-714148374900,F,30-34,Divorced,Town,66,10,11.56,3
652,c-703706110647,F,40-44,Single,City,90,8,26.34,3
653,c-886772140485,F,55-59,Married,City,316,5,81.95,2
654,c-150655618403,M,55-59,Married,City,281,3,141.89,2
655,c-612808850463,Other,45-49,Married,City,241,9,45.32,4
656,c-221929854393,M,20-24,Single,City,56,7,12.41,4
657,c-168054532027,M,55-59,Married,Town,316,16,36.22,4
658,c-815497904495,F,45-49,Single,City,8,1,26.79,1
659,c-785432616048,Other,35-39,Married,City,434,4,103.27,2
660,c-213474791871,F,30-34,Married,City,237,2,120.97,4
661,c-222462011894,M,70-74,Married,City,211,2,104.43,2
662,c-440925229968,M,75-79,Married,City,134,18,23.03,1
663,c-222462011894,M,55-59,Married,City,213,2,163.8,2
664,c-886772140485,F,55-59,Married,City,277,5,95.68,2
665,c-899395146387,Other,20-24,Single,City,37,7,10.99,0
666,c-341030744603,F,65-69,Married,City,145,9,30.88,4
667,c-703706110647,F,70-74,Married,Town,247,8,44.81,4
668,c-058303313989,Other,40-44,Married,City,54,2,115.15,1
669,c-755357322443,Other,70-74,Divorced,City,65,17,7.79,4
670,c-150655618403,M,55-59,Married,City,252,3,169.38,2
671,c-906757616828,M,35-39,Single,City,65,4,39.29,4
672,c-295191292114,F,60-64,Married,City,187,20,23.4,4
673,c-213474791871,F,90-94,Married,City,104,2,93.26,2
674,c-815497904495,F,65-69,Married,City,47,1,99.12,2
675,c-150655618403,M,15-19,Single,City,25,3,11.1,4
676,c-877784920462,M,30-34,Married,City,178,5,70.91,4
677,c-815497904495,F,60-64,Married,Town,67,1,118.19,2
678,c-221929854393,M,75-79,Single,City,275,7,71.89,4
679,c-542627206554,F,65-69,Single,City,43,3,36.92,4
680,c-806510684472,M,70-74,Divorced,Town,39,1,34.18,4
681,c-222462011894,M,35-39,Divorced,City,36,2,30.32,4
682,c-899395146387,Other,35-39,Married,Town,86,7,72.07,2
683,c-774980346637,F,55-59,Divorced,City,146,4,43.99,4
684,c-806510684472,M,25-29,Single,City,14,1,22.71,4
685,c-815497904495,F,25-29,Single,City,5,1,17.41,0
686,c-603459178291,F,15-19,Single,City,19,11,5.25,0
687,c-877784920462,M,60-64,Married,City,144,5,56.97,2
688,c-970669382377,Other,50-54,Single,City,82,3,49.07,4
689,c-213474791871,F,40-44,Divorced,City,68,2,36.37,4
690,c-815497904495,F,55-59,Married,City,162,1,150.43,2
691,c-876329876232,F,20-24,Single,City,32,13,4.22,3
692,c-703706110647,F,60-64,Married,City,253,8,59.89,2
693,c-886772140485,F,40-44,Married,City,233,5,81.52,2
694,c-150655618403,M,45-49,Divorced,City,52,3,32.27,4
695,c-213474791871,F,20-24,Married,City,114,2,85.28,4
696,c-213474791871,F,80-84,Divorced,City,3,2,17.65,1
697,c-341030744603,F,60-64,Widowed,Town,28,9,12.01,1
698,c-776435390867,M,40-44,Divorced,Town,115,14,17.49,4
699,c-774980346637,F,45-49,Single,City,86,4,39.13,4
700,c-542627206554,F,50-54,Married,City,257,3,135.25,2
701,c-774980346637,F,20-24,Single,Town,53,4,25.54,4
702,c-542627206554,F,35-39,Single,City,584,3,205.5,4
703,c-906757616828,M,45-49,Single,City,186,4,196.48,1
704,c-243540080318,Other,30-34,Divorced,City,61,5,18.34,4
705,c-341030744603,F,50-54,Married,Town,121,9,22.48,4
706,c-906757616828,M,20-24,Single,City,35,4,21.97,0
707,c-785432616048,Other,35-39,Married,City,297,4,125.44,2
708,c-774980346637,F,65-69,Married,City,240,4,114.11,2
709,c-703706110647,F,50-54,Married,City,285,8,74.41,2
710,c-542627206554,F,70-74,Divorced,City,81,3,35.23,4
711,c-906757616828,M,50-54,Married,City,395,4,151.93,2
712,c-774980346637,F,25-29,Single,Town,68,4,21.8,4
713,c-430835412706,F,60-64,Married,City,167,6,64.21,2
714,c-970669382377,Other,70-74,Married,City,135,3,133.0,2
715,c-785422610890,F,55-59,Married,City,248,14,37.43,4
716,c-213474791871,F,50-54,Single,City,17,2,37.19,1
717,c-703706110647,F,40-44,Married,City,213,8,79.12,2
718,c-906757616828,M,45-49,Married,City,206,4,102.02,2
719,c-430835412706,F,75-79,Divorced,City,11,6,3.45,3
720,c-150655618403,M,15-19,Single,City,27,3,16.55,4
721,c-469897926334,M,65-69,Married,Town,426,19,33.05,4
722,c-774980346637,F,30-34,Married,City,392,4,145.29,4
723,c-314814316308,Other,15-19,Single,City,6,1,10.76,4
724,c-603459178291,F,50-54,Married,City,144,11,30.25,4
725,c-815497904495,F,80-84,Married,City,79,1,78.15,2
726,c-877784920462,M,50-54,Single,Town,30,5,11.55,4
727,c-213474791871,F,30-34,Married,City,154,2,121.34,4
728,c-785432616048,Other,45-49,Divorced,Town,59,4,33.31,4
729,c-906757616828,M,35-39,Single,Town,39,4,31.05,4
730,c-774980346637,F,15-19,Single,City,23,4,14.86,0
731,c-542627206554,F,30-34,Married,Town,378,3,137.97,4
732,c-774980346637,F,40-44,Married,City,178,4,102.5,2
733,c-906757616828,M,30-34,Married,City,223,4,107.62,4
734,c-542627206554,F,20-24,Single,City,48,3,18.95,4
735,c-815497904495,F,90-94,Widowed,Town,70,1,91.97,4
736,c-439822632729,M,40-44,Divorced,Town,48,6,19.59,4
737,c-542627206554,F,80-84,Married,City,173,3,80.07,2
738,c-460910706311,F,75-79,Married,City,320,19,30.17,4
739,c-150655618403,M,25-29,Single,City,18,3,18.43,0
740,c-886772140485,F,45-49,Divorced,City,28,5,17.99,1
741,c-714148374900,F,55-59,Married,City,128,10,28.97,4
742,c-430835412706,F,70-74,Married,City,214,6,49.19,4
743,c-150655618403,M,50-54,Married,City,141,3,135.17,2
744,c-430835412706,F,55-59,Divorced,Town,55,6,18.51,4
745,c-877784920462,M,70-74,Married,City,158,5,46.86,4
746,c-150655618403,M,40-44,Single,City,190,3,171.1,4
747,c-150655618403,M,80-84,Married,City,170,3,91.15,2
748,c-049306088808,M,65-69,Married,City,70,12,20.52,1
749,c-341030744603,F,40-44,Single,City,282,9,63.45,4
750,c-815497904495,F,35-39,Married,City,143,1,127.47,2
751,c-906757616828,M,40-44,Married,City,315,4,136.39,2
752,c-542627206554,F,45-49,Single,City,227,3,178.88,4
753,c-978031852818,M,30-34,Married,Town,424,8,63.8,4
754,c-314814316308,Other,60-64,Widowed,City,2,1,25.67,1
755,c-314814316308,Other,15-19,Single,City,4,1,13.13,0
756,c-096780296037,M,50-54,Married,City,242,20,24.95,4
757,c-542627206554,F,80-84,Married,Town,42,3,67.92,1
758,c-613901442544,F,35-39,Married,City,262,7,57.13,2
759,c-613901442544,F,30-34,Married,City,388,7,70.16,4
760,c-541172162324,M,60-64,Married,City,184,15,22.65,4
761,c-213474791871,F,30-34,Single,City,42,2,34.48,4
762,c-542627206554,F,60-64,Widowed,City,472,3,158.3,4
763,c-774980346637,F,40-44,Married,City,118,4,132.39,1
764,c-603459178291,F,30-34,Married,City,183,11,33.47,4
765,c-906757616828,M,40-44,Married,City,243,4,142.32,2
766,c-806510684472,M,30-34,Married,City,112,1,146.35,4
767,c-886772140485,F,35-39,Married,City,167,5,55.65,2
768,c-314814316308,Other,55-59,Single,City,7,1,40.46,1
769,c-542627206554,F,60-64,Married,City,98,3,85.51,2
770,c-222462011894,M,35-39,Married,City,60,2,114.74,2
771,c-876329876232,F,50-54,Married,City,158,13,28.99,4
772,c-774980346637,F,60-64,Divorced,City,56,4,22.52,4
773,c-877784920462,M,40-44,Married,City,163,5,69.05,2
774,c-733781404252,F,70-74,Married,Town,164,21,20.51,4
775,c-806510684472,M,45-49,Married,City,61,1,126.69,2
776,c-168054532027,M,55-59,Married,City,184,16,26.08,4
777,c-886772140485,F,70-74,Married,Town,116,5,51.72,2
778,c-268301464383,M,90-94,Divorced,City,84,13,11.53,3
779,c-542627206554,F,30-34,Single,Town,35,3,28.76,4
780,c-341030744603,F,85-89,Married,Town,104,9,21.16,4
781,c-906757616828,M,30-34,Single,City,71,4,40.57,4
782,c-806510684472,M,25-29,Married,City,20,1,79.72,0
783,c-213474791871,F,85-89,Married,Town,50,2,76.49,1
784,c-886772140485,F,70-74,Married,Town,68,5,51.26,1
785,c-339575700373,M,60-64,Married,Town,83,9,29.43,1
786,c-341030744603,F,60-64,Married,City,177,9,31.37,4
787,c-886772140485,F,70-74,Married,City,237,5,50.25,2
788,c-058303313989,Other,15-19,Single,City,10,2,15.99,0
789,c-542627206554,F,30-34,Married,Town,332,3,100.68,4
790,c-222462011894,M,30-34,Single,City,52,2,37.45,4
791,c-785422610890,F,65-69,Single,Town,19,14,2.81,3
792,c-341030744603,F,30-34,Single,City,61,9,10.21,3
793,c-603459178291,F,45-49,Married,Town,261,11,36.3,4
794,c-684083086453,Other,70-74,Married,City,87,13,15.14,4
795,c-856706852038,Other,75-79,Divorced,City,61,8,15.9,3
796,c-703706110647,F,60-64,Married,City,266,8,64.15,2
797,c-774980346637,F,35-39,Married,City,409,4,150.36,2
798,c-774980346637,F,40-44,Married,City,264,4,111.25,2
799,c-613901442544,F,40-44,Married,City,237,7,66.64,2
800,c-213474791871,F,25-29,Single,City,25,2,25.11,0
801,c-774980346637,F,85-89,Widowed,City,389,4,116.86,4
802,c-542627206554,F,55-59,Married,Town,135,3,149.24,1
803,c-541172162324,M,55-59,Married,City,290,15,40.88,4
804,c-268301464383,M,55-59,Divorced,City,13,13,0.24,4
805,c-705161154877,M,55-59,Single,City,15,10,4.17,3
806,c-774980346637,F,65-69,Married,City,212,4,120.04,2
807,c-970669382377,Other,65-69,Married,City,114,3,104.15,2
808,c-774980346637,F,30-34,Single,City,85,4,34.94,4
809,c-150655618403,M,35-39,Single,City,285,3,170.67,4
810,c-774980346637,F,90-94,Married,City,172,4,70.2,2
811,c-072018911972,Other,70-74,Divorced,City,83,12,11.06,4
812,c-906757616828,M,20-24,Single,City,46,4,17.71,4
813,c-439822632729,M,45-49,Widowed,City,43,6,21.19,4
814,c-222462011894,M,35-39,Divorced,City,35,2,32.55,4
815,c-886772140485,F,70-74,Married,City,88,5,31.54,4
816,c-430835412706,F,45-49,Married,Town,277,6,75.26,2
817,c-542627206554,F,15-19,Single,City,56,3,18.88,4
818,c-815497904495,F,60-64,Divorced,Town,1,1,20.69,1
819,c-150655618403,M,15-19,Single,City,39,3,15.27,4
820,c-049306088808,M,80-84,Married,City,190,12,26.14,4
821,c-213474791871,F,15-19,Single,Town,19,2,16.0,4
822,c-815497904495,F,35-39,Single,City,13,1,33.9,4
823,c-512561918107,Other,40-44,Married,City,310,6,77.39,2
824,c-430835412706,F,30-34,Married,City,271,6,63.44,4
825,c-439822632729,M,65-69,Divorced,Town,27,6,9.86,3
826,c-222462011894,M,55-59,Married,City,312,2,171.72,2
827,c-341030744603,F,80-84,Divorced,Town,46,9,13.39,4
828,c-562250230748,Other,35-39,Married,City,213,18,24.49,4
829,c-886772140485,F,85-89,Married,City,107,5,43.13,4
830,c-542627206554,F,45-49,Divorced,City,314,3,167.35,2
831,c-314814316308,Other,20-24,Single,Town,6,1,20.01,0
832,c-243540080318,Other,45-49,Married,City,233,5,77.69,2
833,c-439822632729,M,35-39,Single,Town,43,6,15.15,4
